timestamp,id_client,code,event,place
7.1113518,95,Code05,startprocess,S8M1
7.1113518,59,Code05,enterqueue,S7
7.1113518,59,Code05,startprocess,S7M4
7.1115518,73,Code05,finishprocess,S8M2
7.1115518,98,Code05,startprocess,S8M2
7.1115518,73,Code05,enterqueue,S7
7.258173,30,Code01,finishprocess,S2M3
7.258173,10,Code02,startprocess,S2M3
7.258173,30,Code01,enterqueue,S3
7.3874678000000005,18,Code02,finishprocess,S5M2
7.3874678000000005,18,Code02,enterqueue,S2
7.387667800000001,20,Code02,finishprocess,S5M3
7.387667800000001,20,Code02,enterqueue,S2
7.6088132,7,Code01,finishprocess,S4M2
7.6088132,12,Code01,startprocess,S4M2
7.6088132,7,Code01,enterqueue,S7
7.6844985999999995,9,Code01,finishprocess,S4M3
7.6844985999999995,13,Code01,startprocess,S4M3
7.6844985999999995,9,Code01,enterqueue,S7
7.7311654,35,Code01,finishprocess,S2M2
7.7311654,15,Code02,startprocess,S2M2
7.7311654,35,Code01,enterqueue,S3
7.760183999999999,14,Code01,finishprocess,S3M1
7.760183999999999,19,Code01,startprocess,S3M1
7.760183999999999,14,Code01,enterqueue,S4
7.898374400000001,22,Code04,finishprocess,S3M2
7.898374400000001,30,Code01,startprocess,S3M2
7.898374400000001,22,Code04,enterqueue,S4
8.0796248,57,Code05,finishprocess,S7M2
8.0796248,57,Code05,systemexit,System
8.0796248,73,Code05,startprocess,S7M2
8.183893600000001,8,Code02,finishprocess,S2M1
8.183893600000001,63,Code01,startprocess,S2M1
8.183893600000001,8,Code02,enterqueue,S7
8.2019396,25,Code03,finishprocess,S1M1
8.2019396,39,Code02,startprocess,S1M1
8.2019396,25,Code03,enterqueue,S2
8.2019396,51,Code03,systemarrival,System
8.2019396,51,Code03,enterqueue,S1
8.2472636,24,Code02,finishprocess,S5M1
8.2472636,24,Code02,enterqueue,S2
8.312576,83,Code05,finishprocess,S8M3
8.312576,101,Code05,startprocess,S8M3
8.312576,83,Code05,enterqueue,S7
8.656302,31,Code03,finishprocess,S1M3
8.656302,41,Code02,startprocess,S1M3
8.656302,31,Code03,enterqueue,S2
8.656302,53,Code03,systemarrival,System
8.656302,53,Code03,enterqueue,S1
8.656802,34,Code03,finishprocess,S1M4
8.656802,44,Code02,startprocess,S1M4
8.656802,34,Code03,enterqueue,S2
8.656802,56,Code02,systemarrival,System
8.656802,56,Code02,enterqueue,S1
8.778870600000001,10,Code02,finishprocess,S2M3
8.778870600000001,65,Code01,startprocess,S2M3
8.778870600000001,10,Code02,enterqueue,S7
8.8276752,11,Code01,finishprocess,S4M1
8.8276752,14,Code01,startprocess,S4M1
8.8276752,11,Code01,enterqueue,S7
8.9008754,6,Code01,finishprocess,S7M3
8.9008754,7,Code01,startprocess,S7M3
8.9008754,6,Code01,enterqueue,S8
8.9497582,59,Code05,finishprocess,S7M4
8.9497582,59,Code05,systemexit,System
8.9497582,9,Code01,startprocess,S7M4
8.979045999999999,19,Code01,finishprocess,S3M1
8.979045999999999,35,Code01,startprocess,S3M1
8.979045999999999,19,Code01,enterqueue,S4
9.1040872,4,Code03,finishprocess,S7M1
9.1040872,4,Code03,systemexit,System
9.1040872,8,Code02,startprocess,S7M1
9.109864400000001,26,Code02,finishprocess,S1M2
9.109864400000001,47,Code03,startprocess,S1M2
9.109864400000001,26,Code02,enterqueue,S5
9.109864400000001,26,Code02,startprocess,S5M2
9.109864400000001,62,Code03,systemarrival,System
9.109864400000001,62,Code03,enterqueue,S1
9.117236400000001,30,Code01,finishprocess,S3M2
9.117236400000001,30,Code01,enterqueue,S4
9.251863,15,Code02,finishprocess,S2M2
9.251863,69,Code10,startprocess,S2M2
9.251863,15,Code02,enterqueue,S7
9.7014368,8,Code02,finishprocess,S7M1
9.7014368,8,Code02,systemexit,System
9.7014368,83,Code05,startprocess,S7M1
9.8200916,95,Code05,finishprocess,S8M1
9.8200916,112,Code05,startprocess,S8M1
9.8200916,95,Code05,enterqueue,S7
9.820291600000001,98,Code05,finishprocess,S8M2
9.820291600000001,1,Code01,startprocess,S8M2
9.820291600000001,98,Code05,enterqueue,S7
9.849667600000002,63,Code01,finishprocess,S2M1
9.849667600000002,17,Code02,startprocess,S2M1
9.849667600000002,63,Code01,enterqueue,S3
9.849667600000002,63,Code01,startprocess,S3M2
9.9180312,73,Code05,finishprocess,S7M2
9.9180312,73,Code05,systemexit,System
9.9180312,10,Code02,startprocess,S7M2
9.9708518,12,Code01,finishprocess,S4M2
9.9708518,22,Code04,startprocess,S4M2
9.9708518,12,Code01,enterqueue,S7
10.0465372,13,Code01,finishprocess,S4M3
10.0465372,19,Code01,startprocess,S4M3
10.0465372,13,Code01,enterqueue,S7
10.197907999999998,35,Code01,finishprocess,S3M1
10.197907999999998,35,Code01,enterqueue,S4
10.423822600000001,26,Code02,finishprocess,S5M2
10.423822600000001,26,Code02,enterqueue,S2
10.444644600000002,65,Code01,finishprocess,S2M3
10.444644600000002,18,Code02,startprocess,S2M3
10.444644600000002,65,Code01,enterqueue,S3
10.444644600000002,65,Code01,startprocess,S3M1
10.515380799999999,10,Code02,finishprocess,S7M2
10.515380799999999,10,Code02,systemexit,System
10.515380799999999,11,Code01,startprocess,S7M2
10.6532578,69,Code10,finishprocess,S2M2
10.6532578,20,Code02,startprocess,S2M2
10.6532578,69,Code10,enterqueue,S3
10.727925800000001,7,Code01,finishprocess,S7M3
10.727925800000001,15,Code02,startprocess,S7M3
10.727925800000001,7,Code01,enterqueue,S8
10.776808599999999,9,Code01,finishprocess,S7M4
10.776808599999999,95,Code05,startprocess,S7M4
10.776808599999999,9,Code01,enterqueue,S8
11.0213158,101,Code05,finishprocess,S8M3
11.0213158,2,Code01,startprocess,S8M3
11.0213158,101,Code05,enterqueue,S7
11.068529600000002,63,Code01,finishprocess,S3M2
11.068529600000002,69,Code10,startprocess,S3M2
11.068529600000002,63,Code01,enterqueue,S4
11.1897138,14,Code01,finishprocess,S4M1
11.1897138,30,Code01,startprocess,S4M1
11.1897138,14,Code01,enterqueue,S7
11.2382944,39,Code02,finishprocess,S1M1
11.2382944,49,Code02,startprocess,S1M1
