timestamp,station,queue_length
37.65906280000001,S1,4
37.65906280000001,S1,5
38.001209800000005,S1,4
38.001209800000005,S1,5
38.001409800000005,S1,4
38.001409800000005,S1,5
40.58400220000001,S1,4
40.58400220000001,S1,5
40.6943176,S1,4
40.6943176,S1,5
40.695417600000006,S1,4
40.695417600000006,S1,5
41.0375646,S1,4
41.0375646,S1,5
41.862789400000004,S1,4
41.862789400000004,S1,5
43.620357000000006,S1,4
43.620357000000006,S1,5
43.730672399999996,S1,4
43.730672399999996,S1,5
44.0739194,S1,4
44.0739194,S1,5
44.4167664,S1,4
44.4167664,S1,5
44.8991442,S1,4
44.8991442,S1,5
46.066516,S1,4
46.066516,S1,5
46.20294940000001,S1,4
46.20294940000001,S1,5
46.767027199999994,S1,4
46.767027199999994,S1,5
47.4531212,S1,4
47.4531212,S1,5
49.1028708,S1,4
49.1028708,S1,5
49.23930420000001,S1,4
49.23930420000001,S1,5
49.80338199999999,S1,4
49.80338199999999,S1,5
50.270242599999996,S1,4
50.270242599999996,S1,5
50.489475999999996,S1,4
50.489475999999996,S1,5
50.832322999999995,S1,4
50.832322999999995,S1,5
52.275659000000005,S1,4
52.275659000000005,S1,5
52.83973679999999,S1,4
52.83973679999999,S1,5
53.306597399999994,S1,4
53.306597399999994,S1,5
53.86867779999999,S1,4
53.86867779999999,S1,5
54.85825140000001,S1,4
54.85825140000001,S1,5
55.42232919999999,S1,4
55.42232919999999,S1,5
56.34295219999999,S1,4
56.34295219999999,S1,5
56.451270199999996,S1,4
56.451270199999996,S1,5
57.894606200000005,S1,4
57.894606200000005,S1,5
58.45868399999999,S1,4
58.45868399999999,S1,5
59.37930699999999,S1,4
59.37930699999999,S1,5
59.487624999999994,S1,4
59.487624999999994,S1,5
60.47719860000001,S1,4
60.47719860000001,S1,5
61.041276399999994,S1,4
61.041276399999994,S1,5
62.41566179999999,S1,4
62.41566179999999,S1,5
62.52397979999999,S1,4
62.52397979999999,S1,5
63.513553400000006,S1,4
63.513553400000006,S1,5
64.0776312,S1,4
64.0776312,S1,5
64.4204782,S1,4
64.4204782,S1,5
65.4520166,S1,4
65.4520166,S1,5
65.56033459999999,S1,4
65.56033459999999,S1,5
66.5499082,S1,4
67.456833,S1,3
68.48837139999999,S1,2
68.59668939999999,S1,1
69.586263,S1,0
0.0,S2,0
0.0001,S2,1
0.0001,S2,0
0.0002,S2,1
0.0002,S2,0
0.0006000000000000001,S2,1
0.0006000000000000001,S2,0
0.0007,S2,1
0.0009000000000000001,S2,2
0.0011,S2,3
0.0012000000000000001,S2,4
0.0013000000000000002,S2,5
1.665874,S2,4
1.665874,S2,5
1.665974,S2,4
1.665974,S2,5
1.666374,S2,4
1.666374,S2,5
2.5829924,S2,6
3.3316480000000004,S2,5
3.331748,S2,4
3.331748,S2,5
3.332148,S2,4
3.332148,S2,5
4.351113,S2,6
4.351313,S2,7
4.351813,S2,8
4.997422,S2,7
4.997522,S2,6
4.997922,S2,5
5.592399,S2,4
5.592399,S2,5
6.0653914,S2,4
6.0653914,S2,5
6.663196,S2,4
6.663196,S2,5
6.9333054,S2,6
7.258173,S2,5
7.3874678000000005,S2,6
7.387667800000001,S2,7
7.7311654,S2,6
8.183893600000001,S2,5
8.2019396,S2,6
8.2472636,S2,7
8.656302,S2,8
8.656802,S2,9
8.778870600000001,S2,8
9.251863,S2,7
9.849667600000002,S2,6
10.423822600000001,S2,7
10.444644600000002,S2,6
10.6532578,S2,5
11.370365200000002,S2,4
11.370365200000002,S2,5
11.692456800000002,S2,6
11.964842200000001,S2,5
11.965342200000002,S2,4
11.965342200000002,S2,5
12.1739554,S2,4
12.1739554,S2,5
12.5522526,S2,6
12.559819200000002,S2,5
12.7684324,S2,4
12.7684324,S2,5
13.006615,S2,6
13.007115,S2,7
13.485539800000002,S2,6
14.080016800000001,S2,5
14.080516800000002,S2,4
14.080516800000002,S2,5
14.275049200000002,S2,6
14.275249200000001,S2,7
14.4342064,S2,6
14.721385200000002,S2,7
15.588607399999999,S2,8
15.745790800000002,S2,7
15.746290800000002,S2,6
15.954904,S2,5
16.0434698,S2,6
16.8572416,S2,7
17.266988400000002,S2,6
17.4115648,S2,5
17.4756016,S2,4
17.4756016,S2,5
18.006041800000002,S2,4
18.006041800000002,S2,5
18.070078600000002,S2,4
18.070078600000002,S2,5
18.3348578,S2,4
18.3348578,S2,5
18.625362200000005,S2,6
18.968409200000004,S2,7
19.043398800000002,S2,6
19.079824600000002,S2,7
19.5907762,S2,6
19.637875800000003,S2,5
19.8555554,S2,4
19.8555554,S2,5
19.893996400000002,S2,6
20.2370434,S2,7
20.9234248,S2,6
21.2075546,S2,7
21.2565502,S2,6
21.303649800000002,S2,5
22.1161794,S2,6
22.5891988,S2,5
22.777247799999998,S2,4
22.777247799999998,S2,5
22.8243474,S2,4
22.8243474,S2,5
23.418824400000002,S2,4
23.418824400000002,S2,5
24.013301400000003,S2,4
24.013301400000003,S2,5
24.109896399999997,S2,4
24.109896399999997,S2,5
24.2439094,S2,6
24.244309400000006,S2,7
24.443021799999997,S2,6
24.587356400000004,S2,7
25.533999,S2,6
25.5578676,S2,7
25.630593999999995,S2,6
26.108795799999996,S2,5
26.698463399999994,S2,4
26.698463399999994,S2,5
26.9353938,S2,4
26.9353938,S2,5
27.280264200000005,S2,6
27.280664200000004,S2,7
27.623711200000002,S2,8
27.774569799999995,S2,7
28.364237399999993,S2,6
28.4560914,S2,5
28.548898400000002,S2,6
28.594622400000006,S2,7
28.892345400000004,S2,8
29.295267399999993,S2,7
29.457523200000004,S2,8
29.88493499999999,S2,7
29.976788999999997,S2,6
30.213025600000005,S2,7
30.31701900000001,S2,8
30.69666219999999,S2,7
31.497486599999995,S2,6
31.55070899999999,S2,5
31.928500200000006,S2,6
32.14518599999999,S2,5
32.21735979999999,S2,4
32.21735979999999,S2,5
32.81183679999999,S2,4
32.81183679999999,S2,5
32.899211400000006,S2,6
33.01818419999999,S2,5
33.2426584,S2,6
33.406313799999985,S2,5
33.66588359999999,S2,4
33.66588359999999,S2,5
34.05554119999999,S2,4
34.05554119999999,S2,5
34.21316960000001,S2,6
34.260360599999984,S2,5
34.927011399999984,S2,4
34.927011399999984,S2,5
35.076470400000005,S2,6
35.12341059999999,S2,5
35.328229999999984,S2,4
35.328229999999984,S2,5
35.935566200000004,S2,6
36.27881320000001,S2,7
36.44770899999998,S2,6
36.64410819999999,S2,5
36.99400399999998,S2,4
36.99400399999998,S2,5
37.20736539999998,S2,4
37.20736539999998,S2,5
37.249524400000006,S2,6
37.65906280000001,S2,7
37.80184239999998,S2,6
38.16480579999999,S2,5
38.65977799999998,S2,4
38.65977799999998,S2,5
38.971921,S2,6
39.31516800000001,S2,7
39.467616399999976,S2,6
39.68550339999999,S2,5
40.18047559999998,S2,4
40.18047559999998,S2,5
40.285879200000004,S2,6
40.58400220000001,S2,7
40.75337279999999,S2,6
40.869011199999974,S2,5
41.347849799999985,S2,4
41.347849799999985,S2,5
41.70117319999998,S2,4
41.70117319999998,S2,5
42.0082758,S2,6
42.00937580000001,S2,7
42.53478519999997,S2,6
42.86854739999998,S2,5
43.22187079999998,S2,4
43.22187079999998,S2,5
43.322234,S2,6
43.816347799999974,S2,5
44.20055919999997,S2,4
44.20055919999997,S2,5
44.38924499999998,S2,4
44.38924499999998,S2,5
45.48212179999997,S2,4
45.48212179999997,S2,5
45.86633319999997,S2,4
45.86633319999997,S2,5
45.90994259999998,S2,4
45.90994259999998,S2,5
46.20294940000001,S2,6
46.28579600000001,S2,7
46.38908500000001,S2,8
46.493936399999974,S2,7
47.00281939999997,S2,6
47.2470776,S2,7
47.43064019999998,S2,6
47.5278982,S2,7
47.70304320000001,S2,8
48.15971039999997,S2,7
48.66859339999997,S2,6
48.841856400000005,S2,7
49.01700140000001,S2,8
49.09641419999998,S2,7
49.22757979999997,S2,6
49.690891199999975,S2,5
49.73646279999997,S2,4
49.73646279999997,S2,5
50.416829,S2,6
50.728248199999975,S2,5
50.74827739999997,S2,4
50.74827739999997,S2,5
51.25716039999997,S2,4
51.25716039999997,S2,5
51.4527418,S2,6
51.7307872,S2,7
52.24894579999997,S2,6
52.26897499999997,S2,5
52.777857999999966,S2,4
52.777857999999966,S2,5
53.044745400000004,S2,6
53.1480344,S2,7
53.76964339999997,S2,6
53.93474899999997,S2,5
54.298555599999965,S2,4
54.298555599999965,S2,5
54.4619926,S2,6
54.85825140000001,S2,7
55.42232919999999,S2,8
55.43541739999997,S2,7
55.60052299999997,S2,6
55.658406,S2,7
55.775950800000004,S2,8
55.81925319999996,S2,7
55.993542599999984,S2,8
56.22812619999997,S2,7
56.451270199999996,S2,8
56.95611499999997,S2,7
57.26548319999997,S2,6
57.33995079999996,S2,5
57.656910399999994,S2,6
57.93442779999996,S2,5
58.52890479999996,S2,4
58.52890479999996,S2,5
58.62188899999997,S2,4
58.62188899999997,S2,5
58.78618079999997,S2,4
58.78618079999997,S2,5
59.20856440000001,S2,6
60.049602399999955,S2,5
60.142586599999966,S2,4
60.142586599999966,S2,5
60.30687839999997,S2,4
60.30687839999997,S2,5
60.47719860000001,S2,6
60.64407939999995,S2,5
61.041276399999994,S2,6
61.353254999999976,S2,7
61.4312072,S2,8
61.663284199999964,S2,7
61.972652399999966,S2,6
62.04547419999995,S2,5
62.66721319999998,S2,6
62.80513059999995,S2,5
63.32905819999996,S2,4
63.32905819999996,S2,5
63.493349999999964,S2,4
63.493349999999964,S2,5
63.72961999999999,S2,6
63.837937999999994,S2,7
63.92353519999996,S2,6
64.08782699999996,S2,5
64.47090459999995,S2,4
64.47090459999995,S2,5
64.82751160000001,S2,6
64.93080060000001,S2,7
65.3915894,S2,8
65.44423279999997,S2,7
65.60852459999997,S2,6
65.99160219999996,S2,5
66.7659748,S2,6
66.87429279999999,S2,7
67.11000679999997,S2,6
67.27429859999997,S2,5
67.51229979999997,S2,4
67.51229979999997,S2,5
68.079933,S2,6
68.63070439999997,S2,5
68.7707912,S2,6
68.94007259999997,S2,5
69.03299739999997,S2,4
69.03299739999997,S2,5
69.66806139999997,S2,4
69.66806139999997,S2,5
69.8023296,S2,6
69.91064759999999,S2,7
70.46077019999997,S2,6
70.55369499999998,S2,5
70.9002212,S2,6
71.18875899999998,S2,5
71.807146,S2,6
72.07439259999998,S2,5
72.12654419999997,S2,4
72.12654419999997,S2,5
72.1688554,S2,6
72.70945659999998,S2,5
72.83868439999999,S2,6
73.1211042,S2,7
73.74016659999998,S2,6
73.79231819999997,S2,5
74.23015419999999,S2,4
74.23015419999999,S2,5
75.26086419999999,S2,4
75.26086419999999,S2,5
75.31301579999997,S2,4
75.31301579999997,S2,5
75.75085179999999,S2,4
75.75085179999999,S2,5
75.90749279999997,S2,4
75.90749279999997,S2,5
76.92663819999999,S2,4
76.92663819999999,S2,5
77.2715494,S2,4
77.2715494,S2,5
77.42819039999998,S2,4
77.42819039999998,S2,5
78.49605979999998,S2,4
78.49605979999998,S2,5
78.59241219999998,S2,4
78.59241219999998,S2,5
78.9373234,S2,4
78.9373234,S2,5
79.6969798,S2,4
79.6969798,S2,5
80.16183379999998,S2,4
80.16183379999998,S2,5
80.25818619999998,S2,4
80.25818619999998,S2,5
80.32458299999999,S2,4
80.32458299999999,S2,5
81.22970319999999,S2,4
81.22970319999999,S2,5
81.92396019999998,S2,4
81.92396019999998,S2,5
81.99035699999999,S2,4
81.99035699999999,S2,5
82.2975726,S2,4
83.58973419999998,S2,3
83.65613099999999,S2,2
83.9633466,S2,1
84.41578739999999,S2,0
0.0,S3,0
1.665874,S3,1
1.665874,S3,0
1.665974,S3,1
1.665974,S3,0
1.666374,S3,1
2.884736,S3,0
3.3316480000000004,S3,1
3.3316480000000004,S3,0
3.331748,S3,1
3.332148,S3,2
4.103598,S3,1
4.550510000000001,S3,0
4.997422,S3,1
4.997522,S3,2
4.997922,S3,3
5.3224599999999995,S3,2
5.769372000000001,S3,1
6.0653914,S3,2
6.541321999999999,S3,1
6.663196,S3,2
6.988234,S3,1
7.258173,S3,2
7.7311654,S3,3
7.760183999999999,S3,2
7.898374400000001,S3,1
8.979045999999999,S3,0
9.849667600000002,S3,1
9.849667600000002,S3,0
10.444644600000002,S3,1
10.444644600000002,S3,0
10.6532578,S3,1
11.068529600000002,S3,0
14.4342064,S3,1
14.4342064,S3,0
15.745790800000002,S3,1
15.745790800000002,S3,0
15.746290800000002,S3,1
15.746290800000002,S3,0
17.4115648,S3,1
17.4115648,S3,0
18.3348578,S3,1
18.3348578,S3,0
20.9234248,S3,1
20.9234248,S3,0
21.2565502,S3,1
21.2565502,S3,0
21.303649800000002,S3,1
21.8335652,S3,0
22.5891988,S3,1
22.5891988,S3,0
24.443021799999997,S3,1
24.443021799999997,S3,0
26.108795799999996,S3,1
26.108795799999996,S3,0
26.698463399999994,S3,1
26.698463399999994,S3,0
26.9353938,S3,1
27.327657799999997,S3,0
27.774569799999995,S3,1
27.774569799999995,S3,0
28.364237399999993,S3,1
28.993431799999996,S3,0
30.69666219999999,S3,1
30.69666219999999,S3,0
31.55070899999999,S3,1
31.55070899999999,S3,0
35.12341059999999,S3,1
35.12341059999999,S3,0
35.328229999999984,S3,1
35.328229999999984,S3,0
36.99400399999998,S3,1
36.99400399999998,S3,0
37.20736539999998,S3,1
37.20736539999998,S3,0
38.65977799999998,S3,1
38.65977799999998,S3,0
39.467616399999976,S3,1
39.87863999999998,S3,0
40.75337279999999,S3,1
40.869011199999974,S3,2
41.097501999999984,S3,1
41.391625599999976,S3,0
42.53478519999997,S3,1
42.53478519999997,S3,0
44.20055919999997,S3,1
44.20055919999997,S3,0
45.48212179999997,S3,1
45.48212179999997,S3,0
45.86633319999997,S3,1
45.86633319999997,S3,0
46.493936399999974,S3,1
46.700983799999975,S3,0
48.15971039999997,S3,1
48.15971039999997,S3,0
48.66859339999997,S3,1
49.09641419999998,S3,2
49.22757979999997,S3,3
49.378572399999975,S3,2
49.73646279999997,S3,3
49.86178199999998,S3,2
50.597434399999976,S3,1
51.08064399999998,S3,0
53.93474899999997,S3,1
53.93474899999997,S3,0
55.43541739999997,S3,1
55.43541739999997,S3,0
55.60052299999997,S3,1
55.60052299999997,S3,0
56.22812619999997,S3,1
56.65427939999997,S3,0
58.62188899999997,S3,1
58.62188899999997,S3,0
61.972652399999966,S3,1
61.972652399999966,S3,0
62.04547419999995,S3,1
62.04547419999995,S3,0
62.80513059999995,S3,1
63.19151439999997,S3,0
63.32905819999996,S3,1
64.37759099999995,S3,0
64.47090459999995,S3,1
65.59645299999995,S3,0
67.11000679999997,S3,1
67.11000679999997,S3,0
67.27429859999997,S3,1
67.37577459999997,S3,0
68.94007259999997,S3,1
68.94007259999997,S3,0
72.12654419999997,S3,1
72.12654419999997,S3,0
73.74016659999998,S3,1
73.74016659999998,S3,0
73.79231819999997,S3,1
73.79231819999997,S3,0
76.92663819999999,S3,1
76.92663819999999,S3,0
78.49605979999998,S3,1
78.49605979999998,S3,0
78.59241219999998,S3,1
78.59241219999998,S3,0
78.9373234,S3,1
79.40620019999999,S3,0
79.6969798,S3,1
79.81127419999999,S3,0
80.16183379999998,S3,1
80.25818619999998,S3,2
80.32458299999999,S3,3
80.62506219999999,S3,2
81.22970319999999,S3,3
81.84392419999999,S3,2
81.92396019999998,S3,3
81.99035699999999,S3,4
82.2975726,S3,5
83.06278619999999,S3,4
83.58973419999998,S3,5
83.65613099999999,S3,6
83.9633466,S3,7
83.99553439999998,S3,6
84.41578739999999,S3,7
84.90567479999999,S3,6
85.25550819999998,S3,7
85.6291206,S3,8
86.08156139999998,S3,9
86.12453679999999,S3,8
86.2235844,S3,7
87.1337248,S3,6
87.34339879999999,S3,5
88.3525868,S3,4
88.56226079999999,S3,3
89.5714488,S3,2
90.7903108,S3,1
92.0091728,S3,0
0.0,S4,0
0.00030000000000000003,S4,1
0.00030000000000000003,S4,0
0.0005,S4,1
0.0005,S4,0
0.0057,S4,1
0.0057,S4,0
0.0059,S4,1
0.0073,S4,2
0.0083,S4,3
0.0095,S4,4
0.0098,S4,5
0.49264800000000003,S4,4
0.49264800000000003,S4,5
0.492848,S4,4
0.492848,S4,5
0.498048,S4,4
0.984996,S4,3
0.985196,S4,2
0.990396,S4,1
1.477344,S4,0
2.884736,S4,1
2.884736,S4,0
2.884836,S4,1
2.884836,S4,0
4.103598,S4,1
4.103598,S4,0
4.550510000000001,S4,1
5.2467746,S4,0
5.3224599999999995,S4,1
5.3224599999999995,S4,0
5.769372000000001,S4,1
6.4656366,S4,0
6.541321999999999,S4,1
6.988234,S4,2
7.6088132,S4,1
7.6844985999999995,S4,0
7.760183999999999,S4,1
7.898374400000001,S4,2
8.8276752,S4,1
8.979045999999999,S4,2
9.117236400000001,S4,3
9.9708518,S4,2
10.0465372,S4,1
10.197907999999998,S4,2
11.068529600000002,S4,3
11.1897138,S4,2
11.663506600000002,S4,3
12.4085758,S4,2
12.7706028,S4,1
13.400646400000001,S4,2
13.5517524,S4,1
14.7706144,S4,0
15.6530684,S4,1
15.6530684,S4,0
16.964652800000003,S4,1
16.964652800000003,S4,0
16.965152800000002,S4,1
16.965152800000002,S4,0
18.630426800000002,S4,1
18.630426800000002,S4,0
19.2449982,S4,1
19.3266914,S4,0
21.8335652,S4,1
21.8335652,S4,0
22.4754122,S4,1
22.4754122,S4,0
23.0524272,S4,1
23.0524272,S4,0
23.8080608,S4,1
24.6333162,S4,0
25.6618838,S4,1
25.6618838,S4,0
27.327657799999997,S4,1
27.327657799999997,S4,0
27.608603799999994,S4,1
27.608603799999994,S4,0
28.993431799999996,S4,1
28.993431799999996,S4,0
29.6597746,S4,1
29.689696399999995,S4,0
30.212293799999998,S4,1
30.408354799999994,S4,0
32.76957099999999,S4,1
32.76957099999999,S4,0
33.02877899999999,S4,1
33.02877899999999,S4,0
36.033550999999996,S4,1
36.033550999999996,S4,0
36.23837039999999,S4,1
36.23837039999999,S4,0
38.212865999999984,S4,1
38.212865999999984,S4,0
39.87863999999998,S4,1
39.87863999999998,S4,0
41.097501999999984,S4,1
41.097501999999984,S4,0
41.391625599999976,S4,1
41.391625599999976,S4,0
42.00764239999999,S4,1
42.24067859999998,S4,0
43.72374239999998,S4,1
43.72374239999998,S4,0
43.753647199999975,S4,1
43.753647199999975,S4,0
45.419421199999974,S4,1
45.419421199999974,S4,0
46.700983799999975,S4,1
46.700983799999975,S4,0
47.08519519999997,S4,1
47.08519519999997,S4,0
49.378572399999975,S4,1
49.378572399999975,S4,0
49.86178199999998,S4,1
49.86178199999998,S4,0
50.597434399999976,S4,1
50.597434399999976,S4,0
51.08064399999998,S4,1
51.08064399999998,S4,0
51.50757479999998,S4,1
51.74061099999997,S4,0
51.99078439999998,S4,1
52.959472999999974,S4,0
55.15361099999997,S4,1
55.15361099999997,S4,0
56.65427939999997,S4,1
56.65427939999997,S4,0
56.81938499999997,S4,1
56.81938499999997,S4,0
59.815077599999974,S4,1
59.815077599999974,S4,0
59.84075099999997,S4,1
59.84075099999997,S4,0
63.19151439999997,S4,1
63.19151439999997,S4,0
64.37759099999995,S4,1
64.37759099999995,S4,0
65.59645299999995,S4,1
65.59645299999995,S4,0
66.81531499999996,S4,1
66.81531499999996,S4,0
67.37577459999997,S4,1
67.37577459999997,S4,0
68.32886879999997,S4,1
68.32886879999997,S4,0
68.59463659999997,S4,1
69.12442919999997,S4,0
70.15893459999997,S4,1
70.15893459999997,S4,0
73.34540619999997,S4,1
73.34540619999997,S4,0
74.95902859999998,S4,1
74.95902859999998,S4,0
75.01118019999997,S4,1
75.01118019999997,S4,0
78.14550019999999,S4,1
78.14550019999999,S4,0
79.40620019999999,S4,1
79.40620019999999,S4,0
79.81127419999999,S4,1
79.81127419999999,S4,0
80.62506219999999,S4,1
80.62506219999999,S4,0
81.84392419999999,S4,1
82.17331279999999,S4,0
83.06278619999999,S4,1
83.06278619999999,S4,0
83.99553439999998,S4,1
83.99553439999998,S4,0
84.90567479999999,S4,1
84.90567479999999,S4,0
86.12453679999999,S4,1
86.12453679999999,S4,0
86.2235844,S4,1
86.2235844,S4,0
87.1337248,S4,1
87.1337248,S4,0
87.34339879999999,S4,1
87.70542579999999,S4,0
88.3525868,S4,1
88.48657539999999,S4,0
88.56226079999999,S4,1
89.5714488,S4,2
89.9334758,S4,1
90.06746439999999,S4,0
90.7903108,S4,1
90.848614,S4,0
92.0091728,S4,1
92.2955144,S4,0
92.74652099999999,S4,1
92.74652099999999,S4,0
93.2280348,S4,1
93.2280348,S4,0
0.0,S5,0
3.0371548,S5,1
3.0371548,S5,0
3.0373548,S5,1
3.0373548,S5,0
3.0378548000000003,S5,1
3.0378548000000003,S5,0
5.6193472,S5,1
5.6193472,S5,0
6.0735096,S5,1
6.0735096,S5,0
6.073709600000001,S5,1
6.073709600000001,S5,0
6.0742096000000005,S5,1
6.9333054,S5,0
9.109864400000001,S5,1
9.109864400000001,S5,0
11.2382944,S5,1
11.2382944,S5,0
11.6926568,S5,1
11.6926568,S5,0
11.6931568,S5,1
11.6931568,S5,0
14.274649199999999,S5,1
14.274649199999999,S5,0
14.618096200000002,S5,1
14.618096200000002,S5,0
14.7295116,S5,1
14.7295116,S5,0
17.311404000000003,S5,1
17.311404000000003,S5,0
17.654451,S5,1
17.654451,S5,0
17.7658664,S5,1
17.7658664,S5,0
19.327105399999997,S5,1
19.327105399999997,S5,0
19.8935964,S5,1
19.8935964,S5,0
20.8022212,S5,1
20.8022212,S5,0
22.9299512,S5,1
22.9299512,S5,0
22.930351200000004,S5,1
22.930351200000004,S5,0
23.273398200000003,S5,1
23.273398200000003,S5,0
23.838576000000003,S5,1
24.2439094,S5,0
25.966306000000003,S5,1
25.966306000000003,S5,0
25.966706000000006,S5,1
25.966706000000006,S5,0
26.309753000000004,S5,1
26.309753000000004,S5,0
26.7171452,S5,1
26.874930800000005,S5,2
27.280264200000005,S5,1
27.280664200000004,S5,0
27.5328612,S5,1
27.623711200000002,S5,0
29.003060800000007,S5,1
29.003060800000007,S5,0
29.345907800000006,S5,1
30.109736600000005,S5,0
30.250254400000003,S5,1
30.250254400000003,S5,0
31.585253200000004,S5,1
31.585253200000004,S5,0
31.928700200000005,S5,1
31.928700200000005,S5,0
32.493878,S5,1
32.899211400000006,S5,0
32.944827599999996,S5,1
33.212716400000005,S5,0
34.621608,S5,1
34.621608,S5,0
34.96485500000001,S5,1
34.96485500000001,S5,0
34.96505500000001,S5,1
35.935566200000004,S5,0
37.6579628,S5,1
37.6579628,S5,0
37.7509682,S5,1
37.7509682,S5,0
38.001209800000005,S5,1
38.001209800000005,S5,0
38.001409800000005,S5,1
38.971921,S5,0
40.14118499999999,S5,1
40.14118499999999,S5,0
40.6943176,S5,1
40.6943176,S5,0
40.695417600000006,S5,1
40.695417600000006,S5,0
41.0375646,S5,1
41.369774799999995,S5,2
41.59354119999998,S5,3
41.862789400000004,S5,4
42.0082758,S5,3
42.00937580000001,S5,2
42.97065739999999,S5,1
43.322234,S5,0
43.620357000000006,S5,1
43.730672399999996,S5,2
44.0739194,S5,3
44.4167664,S5,4
44.8991442,S5,5
44.97183780000001,S5,4
45.933119399999995,S5,3
46.066516,S5,4
46.21394,S5,3
46.28579600000001,S5,2
46.38908500000001,S5,1
46.767027199999994,S5,2
47.2470776,S5,1
47.4531212,S5,2
47.5278982,S5,1
47.70304320000001,S5,0
48.88764999999998,S5,1
48.88764999999998,S5,0
49.1028708,S5,1
49.1028708,S5,0
49.23930420000001,S5,1
49.80338199999999,S5,2
50.1387836,S5,1
50.270242599999996,S5,2
50.416829,S5,1
50.489475999999996,S5,2
50.761997199999975,S5,3
50.832322999999995,S5,4
51.4527418,S5,3
51.7307872,S5,2
51.85011199999998,S5,1
52.275659000000005,S5,2
52.83973679999999,S5,3
53.044745400000004,S5,2
53.1480344,S5,1
53.306597399999994,S5,2
53.86867779999999,S5,3
54.3444478,S5,2
54.407120199999966,S5,3
54.4619926,S5,2
54.67958439999998,S5,1
55.658406,S5,0
56.34295219999999,S5,1
56.34295219999999,S5,0
57.07683479999997,S5,1
57.07683479999997,S5,0
57.894606200000005,S5,1
57.894606200000005,S5,0
58.29569679999997,S5,1
58.45868399999999,S5,2
59.20856440000001,S5,1
59.37930699999999,S5,2
59.487624999999994,S5,3
60.039296799999974,S5,2
60.117249,S5,1
61.353254999999976,S5,0
62.41566179999999,S5,1
62.41566179999999,S5,0
62.52397979999999,S5,1
62.52397979999999,S5,0
63.513553400000006,S5,1
63.513553400000006,S5,0
63.92202079999996,S5,1
63.92202079999996,S5,0
64.0776312,S5,1
64.0776312,S5,0
64.4204782,S5,1
64.82751160000001,S5,0
65.4520166,S5,1
65.4520166,S5,0
65.56033459999999,S5,1
65.56033459999999,S5,0
66.5499082,S5,1
66.7659748,S5,0
67.456833,S5,1
67.456833,S5,0
68.48837139999999,S5,1
68.48837139999999,S5,0
68.59668939999999,S5,1
68.59668939999999,S5,0
69.586263,S5,1
69.586263,S5,0
70.4931878,S5,1
70.4931878,S5,0
71.41584579999994,S5,1
